POSTALCODE,COUNTRY,STATE,ACI_AIRPORT,ACI_ZONE
33438,US,FL,MIA,Y
33440,US,FL,MIA,Y
33406,US,FL,MIA,G
32966,US,FL,MIA,Y
34108,US,FL,MIA,Y
32461,US,FL,PNS,E
33509,US,FL,TPA,C
33910,US,FL,TPA,K
32461,US,FL,PNS,D
33424,US,FL,MIA,F
33425,US,FL,MIA,F
32420,US,FL,PNS,F
33438,US,FL,MIA,Y
33910,US,FL,TPA,K
32461,US,FL,PNS,E
32550,US,FL,PNS,D
33775,US,FL,TPA,C
34611,US,FL,TPA,J
33508,US,FL,TPA,C
33775,US,FL,TPA,C
34423,US,FL,TPA,K
33831,US,FL,TPA,E
32461,US,FL,PNS,E
32539,US,FL,PNS,C
33042,US,FL,MIA,Y
33042,US,FL,MIA,Y
32550,US,FL,PNS,D
33826,US,FL,TPA,K
33037,US,FL,MIA,Y
33924,US,FL,TPA,K
33921,US,FL,TPA,K
34265,US,FL,TPA,K
34143,US,FL,TPA,K
34611,US,FL,TPA,J
33764,US,FL,TPA,B
33763,US,FL,TPA,B
33762,US,FL,TPA,B
33755,US,FL,TPA,B
33756,US,FL,TPA,B
33765,US,FL,TPA,B
33759,US,FL,TPA,B
33760,US,FL,TPA,B
33761,US,FL,TPA,B
33767,US,FL,TPA,D
33769,US,FL,TPA,C
33827,US,FL,TPA,L
33834,US,FL,TPA,M
33857,US,FL,TPA,P
33865,US,FL,TPA,Q
33729,US,FL,TPA,C
33513,US,FL,TPA,J
33875,US,FL,TPA,J
33867,US,FL,TPA,I
33859,US,FL,TPA,I
33565,US,FL,TPA,C
33876,US,FL,TPA,J
34288,US,FL,TPA,I
33510,US,FL,TPA,C
33514,US,FL,TPA,J
33538,US,FL,TPA,L
33548,US,FL,TPA,C
33558,US,FL,TPA,C
33523,US,FL,TPA,J
33563,US,FL,TPA,C
33664,US,FL,TPA,A
33567,US,FL,TPA,C
33572,US,FL,TPA,D
33573,US,FL,TPA,D
33576,US,FL,TPA,H
33585,US,FL,TPA,I
33597,US,FL,TPA,M
33650,US,FL,TPA,A
33663,US,FL,TPA,A
33559,US,FL,TPA,C
34135,US,FL,TPA,M
34109,US,FL,TPA,P
34287,US,FL,TPA,I
34269,US,FL,TPA,R
34266,US,FL,TPA,Q
34498,US,FL,TPA,P
34224,US,FL,TPA,J
34212,US,FL,TPA,D
34211,US,FL,TPA,D
34203,US,FL,TPA,D
34428,US,FL,TPA,O
34142,US,FL,TPA,R
34429,US,FL,TPA,O
34134,US,FL,TPA,O
34120,US,FL,TPA,R
34119,US,FL,TPA,P
34117,US,FL,TPA,P
34116,US,FL,TPA,P
34114,US,FL,TPA,P
34113,US,FL,TPA,P
34112,US,FL,TPA,P
34110,US,FL,TPA,P
34145,US,FL,TPA,R
34286,US,FL,TPA,I
34604,US,FL,TPA,H
34484,US,FL,TPA,P
34465,US,FL,TPA,P
34461,US,FL,TPA,M
34607,US,FL,TPA,H
34453,US,FL,TPA,M
34608,US,FL,TPA,H
34609,US,FL,TPA,H
34610,US,FL,TPA,I
34289,US,FL,TPA,I
34450,US,FL,TPA,M
34223,US,FL,TPA,J
33896,US,FL,TPA,I
34449,US,FL,TPA,P
34448,US,FL,TPA,O
34442,US,FL,TPA,O
34436,US,FL,TPA,M
34434,US,FL,TPA,P
34433,US,FL,TPA,P
34432,US,FL,TPA,P
34431,US,FL,TPA,P
34452,US,FL,TPA,M
34251,US,FL,TPA,P
33946,US,FL,TPA,R
33936,US,FL,TPA,O
33935,US,FL,TPA,R
33931,US,FL,TPA,O
33928,US,FL,TPA,Q
33922,US,FL,TPA,R
33919,US,FL,TPA,K
33917,US,FL,TPA,K
33916,US,FL,TPA,K
33947,US,FL,TPA,R
33913,US,FL,TPA,K
33914,US,FL,TPA,L
33912,US,FL,TPA,K
33909,US,FL,TPA,L
33908,US,FL,TPA,K
33907,US,FL,TPA,K
33905,US,FL,TPA,K
33904,US,FL,TPA,L
33903,US,FL,TPA,K
33901,US,FL,TPA,K
33898,US,FL,TPA,I
33897,US,FL,TPA,I
34108,US,FL,TPA,P
33983,US,FL,TPA,K
34105,US,FL,TPA,P
34104,US,FL,TPA,P
34103,US,FL,TPA,P
34102,US,FL,TPA,P
33993,US,FL,TPA,L
33991,US,FL,TPA,L
33990,US,FL,TPA,L
33948,US,FL,TPA,L
33982,US,FL,TPA,K
33981,US,FL,TPA,K
33980,US,FL,TPA,K
33972,US,FL,TPA,O
33971,US,FL,TPA,O
33957,US,FL,TPA,R
33965,US,FL,TPA,K
33950,US,FL,TPA,K
33954,US,FL,TPA,K
33952,US,FL,TPA,K
33955,US,FL,TPA,K
33956,US,FL,TPA,R
33953,US,FL,TPA,K
33463,US,FL,FLL,G
33802,US,FL,MCO,E
33801,US,FL,MCO,E
33467,US,FL,PBI,B
33802,US,FL,TPA,E
33466,US,FL,PBI,B
33803,US,FL,MCO,E
33801,US,FL,TPA,D
33465,US,FL,PBI,B
33464,US,FL,PBI,B
33460,US,FL,PBI,B
33463,US,FL,MIA,J
33462,US,FL,PBI,B
33462,US,FL,MIA,J
33461,US,FL,FLL,G
33810,US,FL,MCO,E
33461,US,FL,MIA,J
33461,US,FL,PBI,B
33462,US,FL,FLL,G
33463,US,FL,PBI,B
33810,US,FL,TPA,D
33815,US,FL,TPA,D
34639,US,FL,TPA,G
33815,US,FL,MCO,E
33462,US,FL,FLL,G
33462,US,FL,MIA,J
34741,US,FL,MCO,B
33813,US,FL,TPA,D
33813,US,FL,MCO,E
33809,US,FL,MCO,E
33811,US,FL,MCO,E
33803,US,FL,TPA,D
33809,US,FL,TPA,D
33807,US,FL,TPA,E
33807,US,FL,MCO,E
33806,US,FL,TPA,E
33806,US,FL,MCO,E
33805,US,FL,TPA,D
33805,US,FL,MCO,E
33804,US,FL,TPA,E
33804,US,FL,MCO,E
33811,US,FL,TPA,D
32815,US,FL,MCO,C
34743,US,FL,MCO,B
34746,US,FL,MCO,B
34745,US,FL,MCO,B
34744,US,FL,MCO,B
34742,US,FL,MCO,B
32656,US,FL,JAX,G
33149,US,FL,MIA,C
33149,US,FL,FLL,D
34759,US,FL,MCO,B
32899,US,FL,MCO,C
33935,US,FL,RSW,D
33256,US,FL,MIA,C
33256,US,FL,FLL,F
33156,US,FL,MIA,C
33462,US,FL,PBI,B
33477,US,FL,MIA,J
33477,US,FL,PBI,C
33156,US,FL,FLL,F
33478,US,FL,PBI,C
33709,US,FL,TPA,C
32744,US,FL,MCO,C
33460,US,FL,FLL,G
33855,US,FL,MCO,F
33853,US,FL,TPA,J
33853,US,FL,MCO,F
34684,US,FL,TPA,C
33403,US,FL,PBI,B
33403,US,FL,MIA,J
33403,US,FL,FLL,G
34758,US,FL,MCO,B
32746,US,FL,MCO,B
33460,US,FL,MIA,J
32744,US,FL,DAB,D
33851,US,FL,TPA,H
33851,US,FL,MCO,D
32054,US,FL,JAX,G
32830,US,FL,MCO,B
33850,US,FL,TPA,H
33850,US,FL,MCO,D
33975,US,FL,RSW,D
32747,US,FL,MCO,C
33470,US,FL,PBI,C
33738,US,FL,TPA,B
33550,US,FL,TPA,C
32751,US,FL,MCO,B
33708,US,FL,TPA,D
33608,US,FL,TPA,A
32063,US,FL,JAX,E
32444,US,FL,PNS,E
33549,US,FL,TPA,C
34145,US,FL,RSW,D
33255,US,FL,FLL,F
34146,US,FL,APF,B
33858,US,FL,MCO,D
32791,US,FL,MCO,B
32779,US,FL,MCO,B
32752,US,FL,MCO,B
32750,US,FL,MCO,B
34228,US,FL,TPA,N
34228,US,FL,SRQ,C
32810,US,FL,MCO,B
32061,US,FL,JAX,G
33073,US,FL,FLL,B
33166,US,FL,FLL,D
32568,US,FL,PNS,C
33026,US,FL,FLL,A
33477,US,FL,FLL,G
32228,US,FL,JAX,C
33909,US,FL,RSW,D
33909,US,FL,APF,C
34753,US,FL,MCO,B
34145,US,FL,APF,B
33073,US,FL,MIA,E
33074,US,FL,MIA,E
33068,US,FL,MIA,E
33068,US,FL,FLL,B
33066,US,FL,MIA,E
33066,US,FL,FLL,B
33065,US,FL,MIA,F
33065,US,FL,FLL,C
33063,US,FL,MIA,F
33063,US,FL,FLL,C
32569,US,FL,PNS,C
33779,US,FL,TPA,B
33319,US,FL,MIA,E
33319,US,FL,FLL,B
33313,US,FL,MIA,E
33313,US,FL,FLL,B
33311,US,FL,MIA,D
33311,US,FL,FLL,A
33309,US,FL,MIA,E
33309,US,FL,FLL,B
32771,US,FL,MCO,C
33308,US,FL,FLL,B
33313,US,FL,FLL,B
33778,US,FL,TPA,C
33777,US,FL,TPA,C
33776,US,FL,TPA,C
33774,US,FL,TPA,B
33773,US,FL,TPA,B
33772,US,FL,TPA,C
33771,US,FL,TPA,B
33770,US,FL,TPA,B
33308,US,FL,MIA,E
34748,US,FL,MCO,E
33465,US,FL,PBI,B
33074,US,FL,FLL,B
33064,US,FL,MIA,F
33064,US,FL,FLL,C
33972,US,FL,RSW,B
33971,US,FL,RSW,B
33936,US,FL,RSW,B
34789,US,FL,MCO,E
33311,US,FL,FLL,A
34749,US,FL,MCO,E
33311,US,FL,MIA,D
33305,US,FL,MIA,D
33305,US,FL,FLL,A
32058,US,FL,JAX,E
34272,US,FL,TPA,L
34272,US,FL,SRQ,C
33319,US,FL,MIA,E
33319,US,FL,FLL,B
33313,US,FL,MIA,E
33547,US,FL,TPA,C
34788,US,FL,MCO,E
33084,US,FL,FLL,A
33027,US,FL,MIA,D
33031,US,FL,FLL,F
33030,US,FL,MIA,C
33030,US,FL,FLL,F
32564,US,FL,PNS,C
34218,US,FL,TPA,L
34218,US,FL,SRQ,C
34217,US,FL,TPA,L
33032,US,FL,FLL,F
33084,US,FL,MIA,D
33032,US,FL,MIA,C
33083,US,FL,MIA,D
33083,US,FL,FLL,A
33081,US,FL,MIA,D
33081,US,FL,FLL,A
33029,US,FL,MIA,D
33029,US,FL,FLL,A
33028,US,FL,MIA,D
33027,US,FL,FLL,A
34217,US,FL,SRQ,C
33090,US,FL,FLL,F
33462,US,FL,FLL,G
32544,US,FL,PNS,C
32703,US,FL,MCO,B
34674,US,FL,TPA,D
34737,US,FL,MCO,D
33039,US,FL,MIA,C
33039,US,FL,FLL,F
33092,US,FL,MIA,C
33031,US,FL,MIA,C
33090,US,FL,MIA,C
33026,US,FL,MIA,D
33039,US,FL,MIA,C
33039,US,FL,FLL,F
33035,US,FL,MIA,C
33035,US,FL,FLL,F
33034,US,FL,MIA,C
33034,US,FL,FLL,F
33033,US,FL,MIA,C
33033,US,FL,FLL,F
33092,US,FL,FLL,F
33015,US,FL,MIA,B
33028,US,FL,FLL,A
33846,US,FL,TPA,G
33846,US,FL,MCO,E
33487,US,FL,PBI,C
33487,US,FL,MIA,F
33487,US,FL,FLL,C
32643,US,FL,JAX,G
32818,US,FL,MCO,B
33062,US,FL,FLL,B
33016,US,FL,FLL,D
33062,US,FL,MIA,E
33015,US,FL,FLL,D
33014,US,FL,MIA,B
33014,US,FL,FLL,D
33013,US,FL,MIA,A
33013,US,FL,FLL,D
33012,US,FL,MIA,A
33166,US,FL,MIA,A
33027,US,FL,MIA,D
33016,US,FL,MIA,A
33020,US,FL,MIA,D
33025,US,FL,MIA,D
33025,US,FL,FLL,A
33024,US,FL,MIA,E
33024,US,FL,FLL,B
33023,US,FL,MIA,E
33023,US,FL,FLL,B
33022,US,FL,MIA,D
33022,US,FL,FLL,A
32046,US,FL,JAX,E
33021,US,FL,FLL,A
34142,US,FL,APF,C
33020,US,FL,FLL,A
33019,US,FL,MIA,D
33019,US,FL,FLL,A
32117,US,FL,MCO,F
32117,US,FL,DAB,A
32147,US,FL,JAX,G
33475,US,FL,PBI,C
33455,US,FL,PBI,C
33021,US,FL,MIA,D
32234,US,FL,JAX,D
33462,US,FL,MIA,J
32246,US,FL,JAX,E
32245,US,FL,JAX,B
32244,US,FL,JAX,C
32241,US,FL,JAX,B
32240,US,FL,JAX,C
32239,US,FL,JAX,C
32238,US,FL,JAX,C
32250,US,FL,JAX,C
32236,US,FL,JAX,B
32254,US,FL,JAX,B
32233,US,FL,JAX,C
32232,US,FL,JAX,B
32231,US,FL,JAX,B
32230,US,FL,JAX,B
32229,US,FL,JAX,A
32228,US,FL,JAX,C
32227,US,FL,JAX,C
32226,US,FL,JAX,B
32237,US,FL,JAX,B
32250,US,FL,JAX,C
33468,US,FL,PBI,C
33458,US,FL,PBI,C
33408,US,FL,PBI,B
33408,US,FL,MIA,J
33408,US,FL,FLL,G
33880,US,FL,TPA,F
33880,US,FL,MCO,E
34957,US,FL,PBI,E
32247,US,FL,JAX,C
32212,US,FL,JAX,B
32223,US,FL,JAX,C
32240,US,FL,JAX,C
32276,US,FL,JAX,C
32267,US,FL,JAX,C
32259,US,FL,JAX,C
32258,US,FL,JAX,C
32257,US,FL,JAX,B
32256,US,FL,JAX,B
32255,US,FL,JAX,B
32565,US,FL,PNS,F
32937,US,FL,MCO,D
32099,US,FL,JAX,C
32218,US,FL,JAX,A
32149,US,FL,JAX,G
32148,US,FL,JAX,G
33848,US,FL,MCO,D
34956,US,FL,PBI,J
33786,US,FL,TPA,D
33785,US,FL,TPA,D
32225,US,FL,JAX,C
33855,US,FL,MCO,F
32203,US,FL,JAX,A
32937,US,FL,MCO,D
33154,US,FL,MIA,C
33154,US,FL,FLL,F
32903,US,FL,MCO,D
34143,US,FL,RSW,D
34143,US,FL,APF,C
34142,US,FL,RSW,D
33469,US,FL,PBI,C
32963,US,FL,MCO,F
32212,US,FL,JAX,B
33462,US,FL,PBI,B
32222,US,FL,JAX,C
32221,US,FL,JAX,B
32220,US,FL,JAX,B
32219,US,FL,JAX,A
32218,US,FL,JAX,A
32217,US,FL,JAX,B
32216,US,FL,JAX,B
32201,US,FL,JAX,A
32214,US,FL,JAX,B
32202,US,FL,JAX,A
32211,US,FL,JAX,B
32210,US,FL,JAX,B
32209,US,FL,JAX,A
32208,US,FL,JAX,A
32207,US,FL,JAX,B
32206,US,FL,JAX,A
32205,US,FL,JAX,A
32204,US,FL,JAX,A
32224,US,FL,JAX,C
32215,US,FL,JAX,C
33119,US,FL,MIA,A
33280,US,FL,FLL,D
33150,US,FL,FLL,D
33138,US,FL,MIA,B
33138,US,FL,FLL,D
33141,US,FL,MIA,C
33141,US,FL,FLL,D
33140,US,FL,MIA,C
33140,US,FL,FLL,D
33153,US,FL,FLL,D
33139,US,FL,FLL,F
33153,US,FL,MIA,B
33119,US,FL,FLL,D
33109,US,FL,MIA,C
33109,US,FL,FLL,D
33296,US,FL,MIA,A
33296,US,FL,FLL,D
33283,US,FL,MIA,A
33283,US,FL,FLL,D
33025,US,FL,MIA,D
33139,US,FL,MIA,C
34292,US,FL,SRQ,C
34755,US,FL,MCO,C
32754,US,FL,MCO,G
32572,US,FL,PNS,C
32301,US,FL,TLH,A
32571,US,FL,PNS,C
32570,US,FL,PNS,C
32537,US,FL,PNS,C
32343,US,FL,PNS,M
33150,US,FL,MIA,B
34292,US,FL,TPA,I
33269,US,FL,MIA,C
32976,US,FL,PBI,K
33266,US,FL,FLL,F
33166,US,FL,MIA,A
33166,US,FL,FLL,D
33168,US,FL,MIA,B
33168,US,FL,FLL,D
33167,US,FL,MIA,A
33167,US,FL,FLL,D
32068,US,FL,JAX,E
33192,US,FL,FLL,D
33280,US,FL,MIA,A
33196,US,FL,MIA,C
33196,US,FL,FLL,D
33195,US,FL,MIA,A
33195,US,FL,FLL,D
33194,US,FL,MIA,B
33194,US,FL,FLL,D
33193,US,FL,MIA,C
33197,US,FL,MIA,A
33192,US,FL,MIA,B
33199,US,FL,FLL,D
33190,US,FL,MIA,C
33190,US,FL,FLL,D
33189,US,FL,MIA,C
33189,US,FL,FLL,D
33188,US,FL,MIA,A
33188,US,FL,FLL,D
33187,US,FL,MIA,C
33187,US,FL,FLL,D
33193,US,FL,FLL,D
33255,US,FL,FLL,F
33269,US,FL,FLL,D
33266,US,FL,FLL,F
33265,US,FL,MIA,B
33265,US,FL,FLL,F
33261,US,FL,MIA,B
33261,US,FL,FLL,D
33257,US,FL,MIA,C
33257,US,FL,FLL,F
33197,US,FL,FLL,D
33256,US,FL,FLL,F
33025,US,FL,FLL,A
33247,US,FL,FLL,F
33245,US,FL,FLL,F
33243,US,FL,MIA,B
33243,US,FL,FLL,F
33242,US,FL,FLL,F
33238,US,FL,FLL,F
33233,US,FL,FLL,F
33199,US,FL,MIA,B
33256,US,FL,MIA,C
34655,US,FL,TPA,E
33023,US,FL,FLL,B
32578,US,FL,PNS,C
32669,US,FL,JAX,F
32170,US,FL,MCO,F
32170,US,FL,DAB,D
32169,US,FL,MCO,F
32169,US,FL,DAB,D
32168,US,FL,MCO,F
34275,US,FL,TPA,I
34656,US,FL,TPA,D
33141,US,FL,MIA,C
34654,US,FL,TPA,E
34653,US,FL,TPA,E
34652,US,FL,TPA,E
32566,US,FL,PNS,C
33092,US,FL,MIA,C
33092,US,FL,FLL,F
34120,US,FL,RSW,D
34120,US,FL,APF,B
32168,US,FL,DAB,D
33181,US,FL,MIA,C
33179,US,FL,MIA,C
33179,US,FL,FLL,D
33169,US,FL,MIA,B
33169,US,FL,FLL,D
33162,US,FL,MIA,B
33162,US,FL,FLL,D
33160,US,FL,MIA,C
33160,US,FL,FLL,D
34275,US,FL,SRQ,C
33261,US,FL,FLL,D
34117,US,FL,RSW,D
33181,US,FL,FLL,D
33168,US,FL,MIA,B
33168,US,FL,FLL,D
33167,US,FL,MIA,A
33167,US,FL,FLL,D
33161,US,FL,MIA,B
33161,US,FL,FLL,D
33068,US,FL,MIA,E
33261,US,FL,MIA,B
33471,US,FL,PBI,K
34103,US,FL,RSW,C
34103,US,FL,APF,A
34102,US,FL,RSW,C
34102,US,FL,APF,A
34101,US,FL,RSW,C
34101,US,FL,APF,A
34104,US,FL,APF,A
33860,US,FL,TPA,F
34119,US,FL,RSW,D
33471,US,FL,RSW,G
34105,US,FL,APF,A
34756,US,FL,MCO,C
32577,US,FL,PNS,D
33029,US,FL,MIA,D
33029,US,FL,FLL,A
34207,US,FL,SRQ,A
33027,US,FL,FLL,A
33012,US,FL,FLL,D
33185,US,FL,MIA,B
32757,US,FL,MCO,C
34110,US,FL,RSW,C
33023,US,FL,MIA,E
34117,US,FL,APF,B
34116,US,FL,RSW,D
34116,US,FL,APF,A
34114,US,FL,RSW,D
34114,US,FL,APF,C
34113,US,FL,RSW,D
34113,US,FL,APF,A
34104,US,FL,APF,A
34112,US,FL,APF,A
34104,US,FL,RSW,C
34110,US,FL,APF,B
34109,US,FL,RSW,C
34109,US,FL,APF,A
34108,US,FL,RSW,C
34108,US,FL,APF,B
34106,US,FL,RSW,C
34106,US,FL,APF,A
34105,US,FL,RSW,C
34119,US,FL,APF,A
34112,US,FL,RSW,C
33126,US,FL,MIA,A
33142,US,FL,MIA,A
33131,US,FL,FLL,D
33130,US,FL,MIA,B
33130,US,FL,FLL,D
33129,US,FL,MIA,A
33129,US,FL,FLL,D
33128,US,FL,MIA,A
33128,US,FL,FLL,D
33132,US,FL,FLL,D
33127,US,FL,FLL,D
33132,US,FL,MIA,B
33126,US,FL,FLL,D
33125,US,FL,MIA,A
33125,US,FL,FLL,D
33124,US,FL,MIA,A
33124,US,FL,FLL,D
33122,US,FL,MIA,A
33122,US,FL,FLL,D
33121,US,FL,MIA,A
33127,US,FL,MIA,A
33137,US,FL,FLL,D
33186,US,FL,MIA,B
33141,US,FL,MIA,C
33141,US,FL,FLL,D
33140,US,FL,MIA,C
33140,US,FL,FLL,D
33139,US,FL,MIA,C
33139,US,FL,FLL,F
33138,US,FL,MIA,B
33131,US,FL,MIA,A
33137,US,FL,MIA,B
33119,US,FL,FLL,D
33136,US,FL,MIA,A
33136,US,FL,FLL,D
33135,US,FL,MIA,A
33135,US,FL,FLL,D
33134,US,FL,MIA,A
33134,US,FL,FLL,E
33133,US,FL,MIA,A
33133,US,FL,FLL,D
33138,US,FL,FLL,D
32908,US,FL,MCO,D
32904,US,FL,MCO,D
32951,US,FL,MCO,E
32951,US,FL,MCO,E
32940,US,FL,MCO,D
32937,US,FL,MCO,D
32936,US,FL,MCO,D
32935,US,FL,MCO,D
32919,US,FL,MCO,D
33121,US,FL,FLL,D
32909,US,FL,MCO,D
32953,US,FL,MCO,C
32907,US,FL,MCO,D
32906,US,FL,MCO,D
32905,US,FL,MCO,D
32904,US,FL,MCO,D
32903,US,FL,MCO,D
32902,US,FL,MCO,D
32901,US,FL,MCO,D
33178,US,FL,MIA,A
32910,US,FL,MCO,D
33109,US,FL,FLL,D
33143,US,FL,FLL,F
33116,US,FL,MIA,A
33116,US,FL,FLL,D
33114,US,FL,MIA,A
33114,US,FL,FLL,D
33111,US,FL,MIA,A
33111,US,FL,FLL,D
33110,US,FL,MIA,A
32666,US,FL,JAX,G
33109,US,FL,MIA,C
32952,US,FL,MCO,C
33107,US,FL,MIA,A
33107,US,FL,FLL,D
33102,US,FL,MIA,A
33102,US,FL,FLL,D
33101,US,FL,MIA,A
33101,US,FL,FLL,D
33126,US,FL,MIA,A
32954,US,FL,MCO,C
33119,US,FL,MIA,A
33110,US,FL,FLL,D
33169,US,FL,FLL,D
33142,US,FL,FLL,D
33174,US,FL,MIA,B
33174,US,FL,FLL,D
33173,US,FL,MIA,B
33173,US,FL,FLL,D
33172,US,FL,MIA,B
33172,US,FL,FLL,D
33170,US,FL,MIA,C
33175,US,FL,MIA,C
33169,US,FL,MIA,B
33176,US,FL,FLL,D
33168,US,FL,MIA,B
33168,US,FL,FLL,D
33167,US,FL,MIA,A
33167,US,FL,FLL,D
33166,US,FL,MIA,A
33166,US,FL,FLL,D
33165,US,FL,MIA,B
33165,US,FL,FLL,D
33170,US,FL,FLL,D
33180,US,FL,MIA,C
33178,US,FL,FLL,D
33185,US,FL,FLL,D
33184,US,FL,MIA,B
33184,US,FL,FLL,D
33183,US,FL,MIA,B
33183,US,FL,FLL,D
33182,US,FL,MIA,B
33182,US,FL,FLL,D
33175,US,FL,FLL,D
33181,US,FL,FLL,D
33163,US,FL,MIA,C
33180,US,FL,FLL,D
33179,US,FL,MIA,C
33179,US,FL,FLL,D
33178,US,FL,MIA,A
33178,US,FL,FLL,D
33177,US,FL,MIA,B
33177,US,FL,FLL,D
33176,US,FL,MIA,B
33181,US,FL,MIA,C
33147,US,FL,MIA,A
33152,US,FL,MIA,B
33152,US,FL,FLL,D
33151,US,FL,MIA,B
33151,US,FL,FLL,D
33150,US,FL,MIA,B
33150,US,FL,FLL,D
33149,US,FL,MIA,C
33149,US,FL,FLL,D
33164,US,FL,MIA,C
33148,US,FL,FLL,D
33154,US,FL,FLL,F
33147,US,FL,FLL,D
33146,US,FL,MIA,B
33146,US,FL,FLL,D
33145,US,FL,MIA,A
33145,US,FL,FLL,D
33144,US,FL,MIA,B
33144,US,FL,FLL,D
33143,US,FL,MIA,B
33148,US,FL,MIA,A
33158,US,FL,MIA,B
33186,US,FL,FLL,D
33163,US,FL,FLL,D
33162,US,FL,MIA,B
33162,US,FL,FLL,D
33161,US,FL,MIA,B
33161,US,FL,FLL,D
33160,US,FL,MIA,C
33160,US,FL,FLL,D
33153,US,FL,FLL,D
33159,US,FL,FLL,D
33153,US,FL,MIA,B
33158,US,FL,FLL,D
33157,US,FL,MIA,C
33157,US,FL,FLL,D
33156,US,FL,MIA,C
33156,US,FL,FLL,F
33155,US,FL,MIA,A
33155,US,FL,FLL,F
33154,US,FL,MIA,C
33164,US,FL,FLL,D
33159,US,FL,MIA,A
33146,US,FL,FLL,D
32932,US,FL,MCO,C
33114,US,FL,MIA,A
33114,US,FL,FLL,D
33330,US,FL,MIA,E
33330,US,FL,FLL,B
33328,US,FL,MIA,E
33328,US,FL,FLL,B
34207,US,FL,TPA,D
33124,US,FL,MIA,A
33146,US,FL,MIA,B
33133,US,FL,FLL,D
33133,US,FL,MIA,A
33133,US,FL,FLL,D
33073,US,FL,MIA,E
33073,US,FL,FLL,B
33066,US,FL,MIA,E
33066,US,FL,FLL,B
33063,US,FL,MIA,F
32721,US,FL,MCO,C
34207,US,FL,SRQ,A
33146,US,FL,MIA,B
33073,US,FL,MIA,E
33073,US,FL,FLL,B
33071,US,FL,MIA,E
33071,US,FL,FLL,C
33067,US,FL,MIA,E
33067,US,FL,FLL,B
33065,US,FL,MIA,F
33065,US,FL,FLL,C
33124,US,FL,FLL,D
33156,US,FL,FLL,F
32931,US,FL,MCO,C
33146,US,FL,FLL,D
33145,US,FL,MIA,A
33145,US,FL,FLL,D
33143,US,FL,MIA,B
33143,US,FL,FLL,F
33134,US,FL,MIA,A
33134,US,FL,FLL,E
33133,US,FL,MIA,A
33156,US,FL,MIA,C
33139,US,FL,FLL,F
33063,US,FL,FLL,C
32706,US,FL,DAB,D
33688,US,FL,TPA,A
33624,US,FL,TPA,A
33618,US,FL,TPA,A
33056,US,FL,MIA,B
33056,US,FL,FLL,D
33055,US,FL,MIA,B
32707,US,FL,MCO,B
33139,US,FL,MIA,C
32708,US,FL,MCO,B
33924,US,FL,RSW,E
33991,US,FL,RSW,B
33991,US,FL,APF,C
33990,US,FL,APF,C
33915,US,FL,RSW,B
33915,US,FL,APF,C
33914,US,FL,RSW,B
33914,US,FL,APF,C
33055,US,FL,FLL,D
33313,US,FL,MIA,E
32927,US,FL,MCO,C
32926,US,FL,MCO,C
32924,US,FL,MCO,C
32923,US,FL,MCO,C
32922,US,FL,MCO,C
33440,US,FL,RSW,G
33440,US,FL,PBI,K
34712,US,FL,MCO,C
32706,US,FL,MCO,C
32710,US,FL,MCO,B
33076,US,FL,FLL,B
33313,US,FL,FLL,B
32766,US,FL,MCO,C
32709,US,FL,MCO,C
34138,US,FL,RSW,G
32535,US,FL,PNS,F
32215,US,FL,JAX,C
32730,US,FL,MCO,B
32718,US,FL,MCO,B
34711,US,FL,MCO,C
32118,US,FL,MCO,F
33075,US,FL,FLL,B
32124,US,FL,MCO,F
32124,US,FL,DAB,B
32123,US,FL,MCO,F
32122,US,FL,MCO,F
32121,US,FL,MCO,F
32121,US,FL,DAB,B
32120,US,FL,MCO,F
32127,US,FL,DAB,C
32119,US,FL,DAB,B
32127,US,FL,MCO,F
32118,US,FL,DAB,B
32117,US,FL,MCO,F
32117,US,FL,DAB,A
32116,US,FL,MCO,F
32116,US,FL,DAB,A
32115,US,FL,MCO,F
32115,US,FL,DAB,A
32114,US,FL,MCO,F
32119,US,FL,MCO,F
32778,US,FL,MCO,C
32135,US,FL,DAB,E
32720,US,FL,MCO,C
32720,US,FL,DAB,D
33443,US,FL,MIA,F
33443,US,FL,FLL,C
33442,US,FL,MIA,F
33442,US,FL,FLL,C
33441,US,FL,PBI,E
32125,US,FL,MCO,F
33441,US,FL,FLL,C
33332,US,FL,MIA,E
32713,US,FL,MCO,C
32713,US,FL,DAB,E
32130,US,FL,MCO,F
32130,US,FL,DAB,D
32433,US,FL,PNS,F
32116,US,FL,MCO,F
32116,US,FL,DAB,A
32129,US,FL,MCO,F
33441,US,FL,MIA,F
32536,US,FL,PNS,C
33837,US,FL,TPA,I
33837,US,FL,MCO,D
33836,US,FL,TPA,I
33836,US,FL,MCO,D
33004,US,FL,MIA,D
33004,US,FL,FLL,A
33884,US,FL,TPA,F
33884,US,FL,MCO,E
32114,US,FL,DAB,A
32640,US,FL,JAX,G
33314,US,FL,FLL,A
32112,US,FL,JAX,G
32112,US,FL,DAB,E
34242,US,FL,TPA,N
34242,US,FL,SRQ,C
34215,US,FL,TPA,F
34215,US,FL,SRQ,C
33076,US,FL,MIA,E
33904,US,FL,RSW,B
34681,US,FL,TPA,C
33326,US,FL,MIA,E
33075,US,FL,MIA,E
33332,US,FL,FLL,B
33331,US,FL,MIA,E
33331,US,FL,FLL,B
33330,US,FL,MIA,E
33330,US,FL,FLL,B
