adminCode1,lng,countryCode,postalCode,adminName1,ISO3166-2,placeName,lat
NB,-67.065315,CA,E6K 2N7,New Brunswick,NB,Harvey Station,45.802736
NB,-67.003149,CA,E6K 2N8,New Brunswick,NB,Harvey Station,45.729382
NB,-67.048837,CA,E6K 2N9,New Brunswick,NB,Harvey York Co,45.798764
NB,-67.065315,CA,E6K 2P1,New Brunswick,NB,Harvey Station,45.802739
NB,-67.002377,CA,E6K 2P2,New Brunswick,NB,Harvey Station,45.729788
NB,-66.995754,CA,E6K 2P3,New Brunswick,NB,Harvey Station,45.7292
NB,-66.998734,CA,E6K 2P4,New Brunswick,NB,Harvey Station,45.731139
NB,-66.993894,CA,E6K 2P5,New Brunswick,NB,Harvey Station,45.732554
NB,-66.986378,CA,E6K 2P6,New Brunswick,NB,Harvey York Co,45.736328
NB,-66.983075,CA,E6K 2P7,New Brunswick,NB,Harvey York Co,45.737591
NB,-66.977781,CA,E6K 2P8,New Brunswick,NB,Harvey York Co,45.739318
NB,-66.990483,CA,E6K 2P9,New Brunswick,NB,Harvey York Co,45.746795
NB,-66.97429,CA,E6K 2R1,New Brunswick,NB,Harvey York Co,45.740235
NB,-66.967034,CA,E6K 2R2,New Brunswick,NB,Harvey York Co,45.740711
NB,-66.96576,CA,E6K 2R3,New Brunswick,NB,Harvey York Co,45.740794
NB,-66.959022,CA,E6K 2R4,New Brunswick,NB,Harvey York Co,45.7412052
NB,-66.9606074,CA,E6K 2R5,New Brunswick,NB,Harvey York Co,45.7449689
NB,-66.94305,CA,E6K 2R6,New Brunswick,NB,Harvey York Co,45.758334
NB,-66.938394,CA,E6K 2R7,New Brunswick,NB,Harvey York Co,45.763842
NB,-66.942855,CA,E6K 2R8,New Brunswick,NB,Harvey York Co,45.758503
NB,-66.937539,CA,E6K 2R9,New Brunswick,NB,Harvey York Co,45.764939
NB,-66.93742,CA,E6K 2S1,New Brunswick,NB,Harvey York Co,45.765092
NB,-66.928853,CA,E6K 2S3,New Brunswick,NB,Harvey York Co,45.774969
NB,-66.934484,CA,E6K 2S4,New Brunswick,NB,Harvey York Co,45.768856
NB,-66.928827,CA,E6K 2S5,New Brunswick,NB,Harvey York Co,45.774996
NB,-66.9096662,CA,E6K 2S7,New Brunswick,NB,Smithfield,45.7895471
NB,-66.920546,CA,E6K 2S8,New Brunswick,NB,Smithfield,45.783445
NB,-66.9092249,CA,E6K 2S9,New Brunswick,NB,Smithfield,45.7893051
NB,-66.9129,CA,E6K 2T1,New Brunswick,NB,Smithfield,45.791487
NB,-66.914206,CA,E6K 2T2,New Brunswick,NB,Smithfield,45.790043
NB,-67.065315,CA,E6K 2T3,New Brunswick,NB,Smithfield,45.802747
NB,-67.065315,CA,E6K 2T4,New Brunswick,NB,Smithfield,45.802748
NB,-66.908752,CA,E6K 2T5,New Brunswick,NB,Smithfield,45.832843
NB,-66.908457,CA,E6K 2T6,New Brunswick,NB,Smithfield,45.832846
NB,-66.88691,CA,E6K 2T7,New Brunswick,NB,Smithfield,45.848624
NB,-66.88691,CA,E6K 2T7,New Brunswick,NB,New Market,45.848624
NB,-66.907998,CA,E6K 2T8,New Brunswick,NB,Smithfield,45.832716
NB,-67.032093,CA,E6K 2T9,New Brunswick,NB,Smithfield,45.622716
NB,-66.955687,CA,E6K 2V1,New Brunswick,NB,Smithfield,45.697623
NB,-66.82379,CA,E6K 2V2,New Brunswick,NB,Smithfield,45.818452
NB,-66.9125992,CA,E6K 2V3,New Brunswick,NB,Smithfield,45.7919456
NB,-66.9121851,CA,E6K 2V4,New Brunswick,NB,Smithfield,45.794357
NB,-67.065315,CA,E6K 2V5,New Brunswick,NB,New Market,45.802751
NB,-67.065315,CA,E6K 2V6,New Brunswick,NB,New Market,45.802752
NB,-66.955687,CA,E6K 2V7,New Brunswick,NB,New Market,45.697624
NB,-67.005252,CA,E6K 2V8,New Brunswick,NB,New Market,45.729257
NB,-67.198448,CA,E6K 2W1,New Brunswick,NB,New Market,45.686619
NB,-67.198448,CA,E6K 2W2,New Brunswick,NB,New Market,45.68662
NB,-67.198448,CA,E6K 2W3,New Brunswick,NB,New Market,45.686621
NB,-66.955687,CA,E6K 2W4,New Brunswick,NB,New Market,45.697625
NB,-67.198448,CA,E6K 2W5,New Brunswick,NB,New Market,45.686622
NB,-67.198448,CA,E6K 2W6,New Brunswick,NB,New Market,45.686623
NB,-67.198448,CA,E6K 2W8,New Brunswick,NB,New Market,45.686624
NB,-66.75085,CA,E6K 2W9,New Brunswick,NB,New Market,45.915489
NB,-66.9462716,CA,E6K 2X1,New Brunswick,NB,Harvey York Co,45.7422097
NB,-66.9453147,CA,E6K 2X2,New Brunswick,NB,Harvey York Co,45.742275
NB,-66.9395039,CA,E6K 2X3,New Brunswick,NB,Harvey York Co,45.7427062
NB,-66.9424086,CA,E6K 2X4,New Brunswick,NB,Harvey York Co,45.742473
NB,-66.929884,CA,E6K 2X5,New Brunswick,NB,Harvey York Co,45.740805
NB,-66.92869,CA,E6K 2X6,New Brunswick,NB,Harvey York Co,45.745755
NB,-66.9394099,CA,E6K 2X7,New Brunswick,NB,Harvey York Co,45.7427078
NB,-66.90078,CA,E6K 2X8,New Brunswick,NB,Harvey York Co,45.727013
NB,-66.92869,CA,E6K 2X9,New Brunswick,NB,Harvey York Co,45.745756
NB,-66.92869,CA,E6K 2Y1,New Brunswick,NB,Harvey York Co,45.745757
NB,-66.90078,CA,E6K 2Y2,New Brunswick,NB,Harvey York Co,45.727014
NB,-66.9277,CA,E6K 2Y3,New Brunswick,NB,Harvey York Co,45.756033
NL,-52.769389,CA,A1E 2N2,Newfoundland and Labrador,NL,St. John's,47.528533
NL,-52.764809,CA,A1E 2N3,Newfoundland and Labrador,NL,St. John's,47.528833
NL,-52.76417,CA,A1E 2N4,Newfoundland and Labrador,NL,St. John's,47.5292719
NL,-52.768827,CA,A1E 2N5,Newfoundland and Labrador,NL,St. John's,47.527913
NL,-52.76682,CA,A1E 2N6,Newfoundland and Labrador,NL,St. John's,47.528916
NL,-52.761953,CA,A1E 2N7,Newfoundland and Labrador,NL,St. John's,47.526071
NL,-52.76193,CA,A1E 2N8,Newfoundland and Labrador,NL,St. John's,47.525802
NL,-52.7626642,CA,A1E 2N9,Newfoundland and Labrador,NL,St. John's,47.5247771
NL,-52.7626966,CA,A1E 2P1,Newfoundland and Labrador,NL,St. John's,47.5247743
NL,-52.7631504,CA,A1E 2P2,Newfoundland and Labrador,NL,St. John's,47.5247342
NL,-52.7636691,CA,A1E 2P3,Newfoundland and Labrador,NL,St. John's,47.5246883
NL,-52.7645781,CA,A1E 2P4,Newfoundland and Labrador,NL,St. John's,47.5245415
NL,-52.7678652,CA,A1E 2P5,Newfoundland and Labrador,NL,St. John's,47.524976
NL,-52.767669,CA,A1E 2P6,Newfoundland and Labrador,NL,St. John's,47.524907
NL,-52.7643459,CA,A1E 2P7,Newfoundland and Labrador,NL,St. John's,47.5262
NL,-52.7640938,CA,A1E 2P8,Newfoundland and Labrador,NL,St. John's,47.526257
NL,-52.7124348,CA,A1E 2R1,Newfoundland and Labrador,NL,St. John's,47.557448
NL,-52.713002,CA,A1E 2R6,Newfoundland and Labrador,NL,St. John's,47.555926
NL,-52.713726,CA,A1E 2R8,Newfoundland and Labrador,NL,St. John's,47.555064
NL,-52.7168746,CA,A1E 2S1,Newfoundland and Labrador,NL,St. John's,47.5554856
NL,-52.717442,CA,A1E 2S2,Newfoundland and Labrador,NL,St. John's,47.555744
NL,-52.71794,CA,A1E 2S3,Newfoundland and Labrador,NL,St. John's,47.555872
NL,-52.7181702,CA,A1E 2S4,Newfoundland and Labrador,NL,St. John's,47.5561841
NL,-52.7192723,CA,A1E 2S5,Newfoundland and Labrador,NL,St. John's,47.55684
NL,-52.715581,CA,A1E 2S6,Newfoundland and Labrador,NL,St. John's,47.552779
NL,-52.7165133,CA,A1E 2S7,Newfoundland and Labrador,NL,St. John's,47.5536869
NL,-52.718898,CA,A1E 2S8,Newfoundland and Labrador,NL,St. John's,47.554614
NL,-52.719366,CA,A1E 2S9,Newfoundland and Labrador,NL,St. John's,47.555402
NL,-52.719043,CA,A1E 2T1,Newfoundland and Labrador,NL,St. John's,47.555169
NL,-52.7164936,CA,A1E 2T2,Newfoundland and Labrador,NL,St. John's,47.554836
NL,-52.7150464,CA,A1E 2T3,Newfoundland and Labrador,NL,St. John's,47.5539338
NL,-52.7164116,CA,A1E 2T4,Newfoundland and Labrador,NL,St. John's,47.5542194
NL,-52.716427,CA,A1E 2T5,Newfoundland and Labrador,NL,St. John's,47.552153
NL,-52.716086,CA,A1E 2T6,Newfoundland and Labrador,NL,St. John's,47.552237
NL,-52.71657,CA,A1E 2T7,Newfoundland and Labrador,NL,St. John's,47.552443
NL,-52.7171511,CA,A1E 2T8,Newfoundland and Labrador,NL,St. John's,47.5524446
NL,-52.7180972,CA,A1E 2T9,Newfoundland and Labrador,NL,St. John's,47.5504868
NL,-52.7182691,CA,A1E 2V1,Newfoundland and Labrador,NL,St. John's,47.5505575
NL,-52.720967,CA,A1E 2V2,Newfoundland and Labrador,NL,St. John's,47.550064
NL,-52.721594,CA,A1E 2V3,Newfoundland and Labrador,NL,St. John's,47.551043
NL,-52.721857,CA,A1E 2V4,Newfoundland and Labrador,NL,St. John's,47.551059
NL,-52.7195829,CA,A1E 2V5,Newfoundland and Labrador,NL,St. John's,47.5489892
NL,-52.7204249,CA,A1E 2V6,Newfoundland and Labrador,NL,St. John's,47.5492751
NL,-52.723152,CA,A1E 2V7,Newfoundland and Labrador,NL,St. John's,47.549712
NL,-52.723058,CA,A1E 2V8,Newfoundland and Labrador,NL,St. John's,47.549879
NL,-52.724141,CA,A1E 2V9,Newfoundland and Labrador,NL,St. John's,47.549977
NL,-52.725164,CA,A1E 2W1,Newfoundland and Labrador,NL,St. John's,47.550363
NL,-52.725981,CA,A1E 2W2,Newfoundland and Labrador,NL,St. John's,47.54859
NL,-52.72545,CA,A1E 2W3,Newfoundland and Labrador,NL,St. John's,47.548559
NL,-52.726495,CA,A1E 2W4,Newfoundland and Labrador,NL,St. John's,47.549134
NL,-52.72286,CA,A1E 2W5,Newfoundland and Labrador,NL,St. John's,47.546696
NL,-52.722783,CA,A1E 2W6,Newfoundland and Labrador,NL,St. John's,47.5464
NL,-52.727513,CA,A1E 2W7,Newfoundland and Labrador,NL,St. John's,47.546944
NL,-52.7282517,CA,A1E 2W8,Newfoundland and Labrador,NL,St. John's,47.5472149
NL,-52.734393,CA,A1E 2W9,Newfoundland and Labrador,NL,St. John's,47.541428
NL,-52.734853,CA,A1E 2X1,Newfoundland and Labrador,NL,St. John's,47.541391
NL,-52.723706,CA,A1E 2X2,Newfoundland and Labrador,NL,St. John's,47.543377
NL,-52.7263571,CA,A1E 2X3,Newfoundland and Labrador,NL,St. John's,47.5429842
NL,-52.7264188,CA,A1E 2X4,Newfoundland and Labrador,NL,St. John's,47.5430418
NL,-52.73536,CA,A1E 2X5,Newfoundland and Labrador,NL,St. John's,47.537045
NL,-52.7373169,CA,A1E 2X6,Newfoundland and Labrador,NL,St. John's,47.5370428
NL,-52.736407,CA,A1E 2X7,Newfoundland and Labrador,NL,St. John's,47.535355
NL,-52.7382959,CA,A1E 2X8,Newfoundland and Labrador,NL,St. John's,47.5359223
NL,-52.746184,CA,A1E 2X9,Newfoundland and Labrador,NL,St. John's,47.534435
NL,-52.754771,CA,A1E 2Y1,Newfoundland and Labrador,NL,St. John's,47.530773
NL,-52.754572,CA,A1E 2Y2,Newfoundland and Labrador,NL,St. John's,47.53089
NL,-52.7519374,CA,A1E 2Y3,Newfoundland and Labrador,NL,St. John's,47.5295637
NL,-52.724104,CA,A1E 2Y4,Newfoundland and Labrador,NL,St. John's,47.552218
NL,-52.7249783,CA,A1E 2Y5,Newfoundland and Labrador,NL,St. John's,47.5527006
NL,-52.7255597,CA,A1E 2Y6,Newfoundland and Labrador,NL,St. John's,47.5529505
NL,-52.725676,CA,A1E 2Y7,Newfoundland and Labrador,NL,St. John's,47.5530005
NL,-52.7260812,CA,A1E 2Y8,Newfoundland and Labrador,NL,St. John's,47.5529175
NL,-52.727835,CA,A1E 2Y9,Newfoundland and Labrador,NL,St. John's,47.552918
NL,-52.723261,CA,A1E 2Z1,Newfoundland and Labrador,NL,St. John's,47.554999
NL,-52.7227003,CA,A1E 2Z2,Newfoundland and Labrador,NL,St. John's,47.5550811
NL,-52.725978,CA,A1E 2Z3,Newfoundland and Labrador,NL,St. John's,47.55463
NL,-52.725029,CA,A1E 2Z4,Newfoundland and Labrador,NL,St. John's,47.5548154
NL,-52.73131,CA,A1E 2Z5,Newfoundland and Labrador,NL,St. John's,47.555017
NL,-52.726698,CA,A1E 2Z6,Newfoundland and Labrador,NL,St. John's,47.5546971
NL,-52.732903,CA,A1E 2Z7,Newfoundland and Labrador,NL,St. John's,47.55465
NL,-52.730763,CA,A1E 2Z8,Newfoundland and Labrador,NL,St. John's,47.555236
NL,-52.7341988,CA,A1E 2Z9,Newfoundland and Labrador,NL,St. John's,47.5542937
NL,-52.7297211,CA,A1E 3A1,Newfoundland and Labrador,NL,St. John's,47.5486924
NL,-52.7299528,CA,A1E 3A2,Newfoundland and Labrador,NL,St. John's,47.5491571
NL,-52.729335,CA,A1E 3A3,Newfoundland and Labrador,NL,St. John's,47.550163
NL,-52.7292433,CA,A1E 3A4,Newfoundland and Labrador,NL,St. John's,47.5507332
NL,-52.7309334,CA,A1E 3A5,Newfoundland and Labrador,NL,St. John's,47.5503928
NL,-52.730712,CA,A1E 3A6,Newfoundland and Labrador,NL,St. John's,47.5495944
NL,-52.733017,CA,A1E 3A7,Newfoundland and Labrador,NL,St. John's,47.555063
NL,-52.731929,CA,A1E 3A8,Newfoundland and Labrador,NL,St. John's,47.555276
NL,-52.734307,CA,A1E 3A9,Newfoundland and Labrador,NL,St. John's,47.556524
NL,-52.733994,CA,A1E 3B1,Newfoundland and Labrador,NL,St. John's,47.558051
NL,-52.734223,CA,A1E 3B2,Newfoundland and Labrador,NL,St. John's,47.557962
NL,-52.7344194,CA,A1E 3B3,Newfoundland and Labrador,NL,St. John's,47.5583575
NL,-52.7345226,CA,A1E 3B4,Newfoundland and Labrador,NL,St. John's,47.5584639
NL,-52.7295393,CA,A1E 3B5,Newfoundland and Labrador,NL,St. John's,47.552332
NL,-52.7298209,CA,A1E 3B6,Newfoundland and Labrador,NL,St. John's,47.5526863
NL,-52.7310991,CA,A1E 3B7,Newfoundland and Labrador,NL,St. John's,47.5542145
NL,-52.7315032,CA,A1E 3B8,Newfoundland and Labrador,NL,St. John's,47.5515539
NL,-52.7315267,CA,A1E 3B9,Newfoundland and Labrador,NL,St. John's,47.5515877
NS,-60.5443362,CA,B0C 0A1,Nova Scotia,NS,Dingwall,46.7082925
NS,-60.5443362,CA,B0C 0A2,Nova Scotia,NS,St Margaret Village,46.7082925
NS,-60.5443362,CA,B0C 0A3,Nova Scotia,NS,Neils Harbour,46.7082925
NS,-60.5443362,CA,B0C 0A4,Nova Scotia,NS,Englishtown,46.7082925
NS,-60.5443362,CA,B0C 0A5,Nova Scotia,NS,Ingonish,46.7082925
NS,-60.5443362,CA,B0C 0A6,Nova Scotia,NS,Ingonish Beach,46.7082925
NS,-60.395097,CA,B0C 1C0,Nova Scotia,NS,Cape North,46.907548
NS,-60.436072,CA,B0C 1E0,Nova Scotia,NS,Capstick,46.970308
NS,-60.471233,CA,B0C 1G0,Nova Scotia,NS,Dingwall,46.896896
NS,-60.539781,CA,B0C 1H0,Nova Scotia,NS,Englishtown,46.259496
NS,-60.396464,CA,B0C 1K0,Nova Scotia,NS,Ingonish,46.695635
NS,-60.507454,CA,B0C 1L0,Nova Scotia,NS,Ingonish Beach,46.613127
NS,-60.343878,CA,B0C 1N0,Nova Scotia,NS,Neils Harbour,46.762745
NS,-60.306677,CA,B0C 1P0,Nova Scotia,NS,New Haven,46.808812
NS,-60.436072,CA,B0C 1R0,Nova Scotia,NS,St Margaret Village,46.970309
NS,-60.851817,CA,B0E 0A1,Nova Scotia,NS,Louisdale,46.2486851
NS,-60.851817,CA,B0E 0A2,Nova Scotia,NS,Pleasant Bay,46.2486851
NS,-60.851817,CA,B0E 0A3,Nova Scotia,NS,Judique,46.2486851
NS,-60.851817,CA,B0E 0A4,Nova Scotia,NS,Port Hood,46.2486851
NS,-60.851817,CA,B0E 0A5,Nova Scotia,NS,West Bay,46.2486851
NS,-60.851817,CA,B0E 0A6,Nova Scotia,NS,Whycocomagh,46.2486851
NS,-60.851817,CA,B0E 0A7,Nova Scotia,NS,Mabou,46.2486851
NS,-61.0118425,CA,B0E 0A8,Nova Scotia,NS,Arichat,45.5137315
NS,-60.851817,CA,B0E 0A9,Nova Scotia,NS,Cleveland,46.2486851
NS,-60.851817,CA,B0E 0B1,Nova Scotia,NS,Lower L'Ardoise,46.2486851
NS,-60.851817,CA,B0E 0B2,Nova Scotia,NS,Inverness,46.2486851
NS,-60.851817,CA,B0E 0B3,Nova Scotia,NS,Wagmatcook,46.2486851
NS,-60.851817,CA,B0E 0B4,Nova Scotia,NS,Grand Etang,46.2486851
NS,-60.851817,CA,B0E 0B5,Nova Scotia,NS,St Peters,46.2486851
NS,-60.851817,CA,B0E 0B6,Nova Scotia,NS,Baddeck,46.2486851
NS,-60.851817,CA,B0E 0B7,Nova Scotia,NS,Cheticamp,46.2486851
NS,-61.081642,CA,B0E 0B8,Nova Scotia,NS,West Arichat,45.518365
NS,-61.0649,CA,B0E 0B9,Nova Scotia,NS,D'Escousse,45.6109694
NS,-60.851817,CA,B0E 0C1,Nova Scotia,NS,Margaree Forks,46.2486851
NS,-60.851817,CA,B0E 0C2,Nova Scotia,NS,West Bay Road,46.2486851
NS,-60.851817,CA,B0E 0C3,Nova Scotia,NS,River Denys,46.2486851
NS,-61.3917295,CA,B0E 0C4,Nova Scotia,NS,Mulgrave,45.6118539
NS,-60.956827,CA,B0E 0C5,Nova Scotia,NS,Petit De Grat,45.505668
NS,-60.851817,CA,B0E 0C6,Nova Scotia,NS,L'Ardoise,46.2486851
NS,-60.851817,CA,B0E 0C7,Nova Scotia,NS,River Bourgeois,46.2486851
NS,-61.087997,CA,B0E 0C8,Nova Scotia,NS,Margaree Centre,45.999919
NS,-61.087997,CA,B0E 0C9,Nova Scotia,NS,Margaree,45.999919
NS,-61.087997,CA,B0E 0E1,Nova Scotia,NS,Margaree Valley,45.999919
NS,-60.966046,CA,B0E 1A0,Nova Scotia,NS,Arichat,45.514793
NS,-61.299174,CA,B0E 1B0,Nova Scotia,NS,Baddeck,46.234036
NS,-61.09231,CA,B0E 1C0,Nova Scotia,NS,Belle Cote,46.440054
NS,-61.025641,CA,B0E 1H0,Nova Scotia,NS,Cheticamp,46.506849
NS,-61.14693,CA,B0E 1J0,Nova Scotia,NS,Cleveland,45.629385
NS,-61.010749,CA,B0E 1K0,Nova Scotia,NS,D'Escousse,45.53269
NS,-61.025641,CA,B0E 1L0,Nova Scotia,NS,Grand Etang,46.50685
NS,-60.700551,CA,B0E 1M0,Nova Scotia,NS,Grand River,45.539328
NS,-61.185472,CA,B0E 1N0,Nova Scotia,NS,Inverness,46.207819
NS,-61.529185,CA,B0E 1P0,Nova Scotia,NS,Judique,45.982043
NS,-60.767692,CA,B0E 1S0,Nova Scotia,NS,L'Ardoise,45.612265
NS,-60.983498,CA,B0E 1T0,Nova Scotia,NS,Little Narrows,45.974227
NS,-61.14693,CA,B0E 1V0,Nova Scotia,NS,Louisdale,45.629386
NS,-60.736738,CA,B0E 1W0,Nova Scotia,NS,Lower L'Ardoise,45.580256
NS,-61.2045,CA,B0E 1X0,Nova Scotia,NS,Mabou,46.060943
NS,-61.09231,CA,B0E 1Y0,Nova Scotia,NS,Margaree,46.440055
NS,-61.038534,CA,B0E 1Z0,Nova Scotia,NS,Margaree Centre,46.326145
NS,-61.176509,CA,B0E 2A0,Nova Scotia,NS,Margaree Forks,46.314662
NS,-61.1094017,CA,B0E 2B0,Nova Scotia,NS,Margaree Harbour,46.4364357
NS,-60.96432495,CA,B0E 2C0,Nova Scotia,NS,Margaree Valley,46.35052872
NS,-61.386797,CA,B0E 2G0,Nova Scotia,NS,Mulgrave,45.450336
NS,-61.092484,CA,B0E 2H0,Nova Scotia,NS,North East Margaree,46.444435
NS,-61.170629,CA,B0E 2K0,Nova Scotia,NS,Orangedale,45.707891
NS,-60.939875,CA,B0E 2L0,Nova Scotia,NS,Petit De Grat,45.446991
NS,-60.992644,CA,B0E 2M0,Nova Scotia,NS,Petit Etang,46.642589
NS,-60.81327,CA,B0E 2P0,Nova Scotia,NS,Pleasant Bay,46.68081
NS,-61.51936722,CA,B0E 2W0,Nova Scotia,NS,Port Hood,46.00980377
NS,-61.019888,CA,B0E 2X0,Nova Scotia,NS,River Bourgeois,45.655705
NS,-61.012528,CA,B0E 2Y0,Nova Scotia,NS,River Denys,45.804503
NS,-61.036834,CA,B0E 3A0,Nova Scotia,NS,St-Joseph-Du-Moine,46.505051
NS,-60.957559,CA,B0E 3B0,Nova Scotia,NS,St Peters,45.620463
NS,-60.939875,CA,B0E 3C0,Nova Scotia,NS,Sampson Cove,45.446993
NS,-61.189362,CA,B0E 3E0,Nova Scotia,NS,Scotsville,46.145952
NS,-61.12252,CA,B0E 3H0,Nova Scotia,NS,South West Margaree,46.174083
NS,-61.131547,CA,B0E 3J0,Nova Scotia,NS,West Arichat,45.53199
NS,-61.215996,CA,B0E 3K0,Nova Scotia,NS,West Bay,45.616866
NS,-61.45232,CA,B0E 3L0,Nova Scotia,NS,West Bay Road,45.690681
NS,-60.965235,CA,B0E 3M0,Nova Scotia,NS,Whycocomagh,46.081461
NS,-60.913243,CA,B0E 3N0,Nova Scotia,NS,Wagmatcook,46.073297
NS,-61.6176651,CA,B0H 0A1,Nova Scotia,NS,Isaacs Harbour,45.3044436
NS,-61.6176651,CA,B0H 0A2,Nova Scotia,NS,Canso,45.3044436
NS,-61.6176651,CA,B0H 0A3,Nova Scotia,NS,Aspen,45.3044436
NS,-61.6176651,CA,B0H 0A4,Nova Scotia,NS,Heatherton,45.3044436
NS,-61.6176651,CA,B0H 0A5,Nova Scotia,NS,Guysborough,45.3044436
NS,-61.6176651,CA,B0H 0A6,Nova Scotia,NS,Boylston,45.3044436
NS,-61.6176651,CA,B0H 0A7,Nova Scotia,NS,Larrys River,45.3044436
NS,-61.6176651,CA,B0H 0A8,Nova Scotia,NS,Havre Boucher,45.3044436
NS,-61.6176651,CA,B0H 0A9,Nova Scotia,NS,St Andrews,45.3044436
NS,-61.6176651,CA,B0H 0B1,Nova Scotia,NS,Cross Roads Country Harbour,45.3044436
NS,-61.580803,CA,B0H 0B2,Nova Scotia,NS,Little Dover,45.494957
NS,-61.744775,CA,B0H 1A0,Nova Scotia,NS,Afton Station,45.60221
NS,-62.026841,CA,B0H 1E0,Nova Scotia,NS,Aspen,45.193705
NS,-61.694007,CA,B0H 1G0,Nova Scotia,NS,Boylston,45.500348
NS,-60.985367,CA,B0H 1H0,Nova Scotia,NS,Canso,45.332859
NS,-61.738273,CA,B0H 1J0,Nova Scotia,NS,Cross Roads Country Harbour,45.250988
NS,-61.556598,CA,B0H 1K0,Nova Scotia,NS,Frankville,45.656226
NS,-61.64963,CA,B0H 1L0,Nova Scotia,NS,Goldboro,45.208785
NT,-135.00437,CA,X0E 0A0,Northwest Territory,NT,Aklavik,68.221032
NT,-133.0351563,CA,X0E 0A1,Northwest Territory,NT,Tuktoyaktuk,69.44732666
NT,-128.634021,CA,X0E 0A2,Northwest Territory,NT,Fort Good Hope,66.2556759
NT,-134.880755,CA,X0E 0A3,Northwest Territory,NT,Fort Mcpherson,67.436445
NT,-111.8849379,CA,X0E 0A4,Northwest Territory,NT,Fort Smith,60.00552
NT,-133.7230177,CA,X0E 0A5,Northwest Territory,NT,Inuvik,68.3607437
NT,-123.4227518,CA,X0E 0A6,Northwest Territory,NT,Deline,65.1888507
NT,-117.6606538,CA,X0E 0A7,Northwest Territory,NT,Fort Providence,61.3576238
NT,-113.673764,CA,X0E 0A8,Northwest Territory,NT,Fort Resolution,61.172054
NT,-115.7853653,CA,X0E 0A9,Northwest Territory,NT,Hay River,60.816218
NT,-133.746807,CA,X0E 0B0,Northwest Territory,NT,Tsiigehtchic,67.440227
NT,-121.3615265,CA,X0E 0B1,Northwest Territory,NT,Fort Simpson,61.86655045
NT,-133.7429147,CA,X0E 0B2,Northwest Territory,NT,Tsiigehtchic,67.4418167
NT,-125.5733163,CA,X0E 0B3,Northwest Territory,NT,Tulita,64.9034227
NT,-117.388092,CA,X0E 0B4,Northwest Territory,NT,Norman Wells,63.830248
NT,-117.388092,CA,X0E 0B5,Northwest Territory,NT,Ulukhaktok,63.830248
NT,-117.388092,CA,X0E 0B6,Northwest Territory,NT,Paulatuk,63.830248
NT,-117.388092,CA,X0E 0B7,Northwest Territory,NT,Colville Lake,63.830248
NT,-117.388092,CA,X0E 0B8,Northwest Territory,NT,Aklavik,63.830248
NT,-117.388092,CA,X0E 0B9,Northwest Territory,NT,Behchoko,63.830248
NT,-123.419779,CA,X0E 0G0,Northwest Territory,NT,Deline,65.185509
NT,-128.636169,CA,X0E 0H0,Northwest Territory,NT,Fort Good Hope,66.25609
NT,-134.866502,CA,X0E 0J0,Northwest Territory,NT,Fort Mcpherson,67.432219
NT,-125.461448,CA,X0E 0K0,Northwest Territory,NT,Tulita,64.915502
NT,-117.644001,CA,X0E 0L0,Northwest Territory,NT,Fort Providence,61.351716
NT,-113.66459,CA,X0E 0M0,Northwest Territory,NT,Fort Resolution,61.170126
NT,-121.3594,CA,X0E 0N0,Northwest Territory,NT,Fort Simpson,61.864099
NT,-111.879562,CA,X0E 0P0,Northwest Territory,NT,Fort Smith,60.000149
NT,-115.792592,CA,X0E 0R0,Northwest Territory,NT,Hay River,60.810755
NT,-116.139932,CA,X0E 0R1,Northwest Territory,NT,Enterprise,60.556992
NT,-115.803409,CA,X0E 0R2,Northwest Territory,NT,Hay River,60.795118
NT,-115.7916894,CA,X0E 0R3,Northwest Territory,NT,Hay River,60.8030974
NT,-115.982194,CA,X0E 0R4,Northwest Territory,NT,Hay River,60.647486
NT,-115.784803,CA,X0E 0R5,Northwest Territory,NT,Hay River,60.821411
NT,-115.804884,CA,X0E 0R6,Northwest Territory,NT,Hay River,60.809292
NT,-115.7747688,CA,X0E 0R7,Northwest Territory,NT,Hay River,60.8187828
NT,-115.7778869,CA,X0E 0R8,Northwest Territory,NT,Hay River,60.8143937
NT,-115.736569,CA,X0E 0R9,Northwest Territory,NT,Hay River,60.850555
NT,-117.779364,CA,X0E 0S0,Northwest Territory,NT,Ulukhaktok,70.735854
NT,-133.747108,CA,X0E 0T0,Northwest Territory,NT,Inuvik,68.37389
NT,-126.705712,CA,X0E 0V0,Northwest Territory,NT,Norman Wells,65.305301
NT,-116.063757,CA,X0E 0Y0,Northwest Territory,NT,Behchoko,62.825373
NT,-133.737145,CA,X0E 0Z0,Northwest Territory,NT,Sachs Harbour,68.372277
NT,-110.741679,CA,X0E 1A0,Northwest Territory,NT,Lutselk'E,62.404293
NT,-133.03722,CA,X0E 1C0,Northwest Territory,NT,Tuktoyaktuk,69.443224
NT,-123.468663,CA,X0E 1E0,Northwest Territory,NT,Wrigley,63.230575
NT,-115.79337,CA,X0E 1G1,Northwest Territory,NT,Hay River,60.81016
NT,-115.791671,CA,X0E 1G2,Northwest Territory,NT,Hay River,60.812056
NT,-115.74206,CA,X0E 1G3,Northwest Territory,NT,Hay River,60.8050315
NT,-115.698383,CA,X0E 1G4,Northwest Territory,NT,Hay River,60.800835
NT,-115.779344,CA,X0E 1G5,Northwest Territory,NT,Hay River,60.81174
